taxonomy,primary,displayName,level,isBasic,basicCategory
cultural_and_historic > religious_landmark > pilgrimage_site > buddhist_pilgrimage_site,buddhist_pilgrimage_site,Buddhist Pilgrimage Site,3,false,religious_landmark
cultural_and_historic > religious_landmark > pilgrimage_site > christian_pilgrimage_site,christian_pilgrimage_site,Christian Pilgrimage Site,3,false,religious_landmark
cultural_and_historic > religious_landmark > pilgrimage_site > hindu_pilgrimage_site,hindu_pilgrimage_site,Hindu Pilgrimage Site,3,false,religious_landmark
cultural_and_historic > religious_landmark > pilgrimage_site > muslim_pilgrimage_site,muslim_pilgrimage_site,Muslim Pilgrimage Site,3,false,religious_landmark
cultural_and_historic > religious_landmark > shrine,shrine,Shrine,2,false,religious_landmark
cultural_and_historic > religious_landmark > shrine > catholic_shrine,catholic_shrine,Catholic Shrine,3,false,religious_landmark
cultural_and_historic > religious_landmark > shrine > shinto_shrine,shinto_shrine,Shinto Shrine,3,false,religious_landmark
cultural_and_historic > religious_landmark > shrine > sufi_shrine,sufi_shrine,Sufi Shrine,3,false,religious_landmark
cultural_and_historic > religious_organization,religious_organization,Religious Organization,1,true,religious_organization
cultural_and_historic > religious_organization > convent,convent,Convent,2,false,religious_organization
cultural_and_historic > religious_organization > monastery,monastery,Monastery,2,false,religious_organization
cultural_and_historic > religious_organization > seminary,seminary,Seminary,2,false,religious_organization
cultural_and_historic > religious_retreat_or_center,religious_retreat_or_center,Religious Retreat or Center,1,true,religious_retreat_or_center
cultural_and_historic > religious_retreat_or_center > christian_retreat_center,christian_retreat_center,Christian Retreat Center,2,false,religious_retreat_or_center
cultural_and_historic > religious_retreat_or_center > hindu_ashram,hindu_ashram,Hindu Ashram,2,false,religious_retreat_or_center
cultural_and_historic > religious_retreat_or_center > zen_center,zen_center,Zen Center,2,false,religious_retreat_or_center
education,education,Education,0,true,education
education > education_office,education_office,Education Office,1,true,education_office
education > education_office > board_of_education_office,board_of_education_office,Board of Education Office,2,false,education_office
education > education_office > school_district_office,school_district_office,School District Office,2,true,school_district_office
education > educational_facility,educational_facility,Educational Facility,1,true,educational_facility
education > educational_facility > campus,campus,Campus,2,true,campus
education > educational_facility > campus_building,campus_building,Campus Building,2,true,campus_building
education > educational_facility > campus_building > student_union,student_union,Student Union,3,false,campus_building
education > educational_facility > educational_camp,educational_camp,Educational Camp,2,false,educational_facility
education > educational_service,educational_service,Educational Service,1,true,educational_service
education > educational_service > after_school_program,after_school_program,After School Program,2,false,educational_service
education > educational_service > archaeological_service,archaeological_service,Archaeological Service,2,false,educational_service
education > educational_service > college_counseling,college_counseling,College Counseling,2,false,educational_service
education > educational_service > test_preparation,test_preparation,Test Preparation,2,false,educational_service
education > educational_service > tutoring_service,tutoring_service,Tutoring Service,2,true,tutoring_service
education > educational_service > tutoring_service > private_tutor,private_tutor,Private Tutor,3,false,tutoring_service
education > library,library,Library,1,true,library
education > place_of_learning,place_of_learning,Place of Learning,1,true,place_of_learning
education > place_of_learning > academy,academy,Academy,2,true,academy
education > place_of_learning > academy > civil_examinations_academy,civil_examinations_academy,Civil Examinations Academy,3,false,academy
education > place_of_learning > adult_education_center,adult_education_center,Adult Education Center,2,false,place_of_learning
education > place_of_learning > class_venue,class_venue,Class Venue,2,true,class_venue
education > place_of_learning > class_venue > tasting_class,tasting_class,Tasting Class,3,false,class_venue
education > place_of_learning > class_venue > tasting_class > cheese_tasting_class,cheese_tasting_class,Cheese Tasting Class,4,false,class_venue
education > place_of_learning > class_venue > tasting_class > wine_tasting_class,wine_tasting_class,Wine Tasting Class,4,false,class_venue
education > place_of_learning > college_university,college_university,College University,2,true,college_university
education > place_of_learning > college_university > architecture_school,architecture_school,Architecture School,3,false,college_university
education > place_of_learning > college_university > business_school,business_school,Business School,3,false,college_university
education > place_of_learning > college_university > engineering_school,engineering_school,Engineering School,3,false,college_university
education > place_of_learning > college_university > law_school,law_school,Law School,3,false,college_university
education > place_of_learning > college_university > medical_sciences_school,medical_sciences_school,Medical Sciences School,3,false,college_university
education > place_of_learning > college_university > medical_sciences_school > dentistry_school,dentistry_school,Dentistry School,4,false,college_university
education > place_of_learning > college_university > medical_sciences_school > pharmacy_school,pharmacy_school,Pharmacy School,4,false,college_university
education > place_of_learning > college_university > medical_sciences_school > veterinary_school,veterinary_school,Veterinary School,4,false,college_university
education > place_of_learning > college_university > science_school,science_school,Science School,3,false,college_university
education > place_of_learning > school,school,School,2,false,place_of_learning
education > place_of_learning > school > charter_school,charter_school,Charter School,3,false,place_of_learning
education > place_of_learning > school > elementary_school,elementary_school,Elementary School,3,true,elementary_school
education > place_of_learning > school > high_school,high_school,High School,3,true,high_school
education > place_of_learning > school > kindergarten,kindergarten,Kindergarten,3,true,kindergarten
education > place_of_learning > school > middle_school,middle_school,Middle School,3,true,middle_school
education > place_of_learning > school > montessori_school,montessori_school,Montessori School,3,false,place_of_learning
education > place_of_learning > school > preschool,preschool,Preschool,3,true,preschool
education > place_of_learning > school > private_school,private_school,Private School,3,false,place_of_learning
education > place_of_learning > school > public_school,public_school,Public School,3,false,place_of_learning
education > place_of_learning > school > religious_school,religious_school,Religious School,3,false,place_of_learning
education > place_of_learning > school > waldorf_school,waldorf_school,Waldorf School,3,false,place_of_learning
education > place_of_learning > specialty_school,specialty_school,Specialty School,2,true,specialty_school
education > place_of_learning > specialty_school > art_school,art_school,Art School,3,false,specialty_school
education > place_of_learning > specialty_school > bartending_school,bartending_school,Bartending School,3,false,specialty_school
education > place_of_learning > specialty_school > cheerleading,cheerleading,Cheerleading,3,false,specialty_school
education > place_of_learning > specialty_school > childbirth_education,childbirth_education,Childbirth Education,3,false,specialty_school
education > place_of_learning > specialty_school > circus_school,circus_school,Circus School,3,false,specialty_school
education > place_of_learning > specialty_school > computer_coaching,computer_coaching,Computer Coaching,3,false,specialty_school
education > place_of_learning > specialty_school > cooking_school,cooking_school,Cooking School,3,false,specialty_school
education > place_of_learning > specialty_school > cosmetology_school,cosmetology_school,Cosmetology School,3,false,specialty_school
education > place_of_learning > specialty_school > cpr_class,cpr_class,CPR Class,3,false,specialty_school
education > place_of_learning > specialty_school > drama_school,drama_school,Drama School,3,false,specialty_school
education > place_of_learning > specialty_school > driving_school,driving_school,Driving School,3,false,specialty_school
education > place_of_learning > specialty_school > dui_school,dui_school,DUI School,3,false,specialty_school
education > place_of_learning > specialty_school > firearm_training,firearm_training,Firearm Training,3,false,specialty_school
education > place_of_learning > specialty_school > first_aid_class,first_aid_class,First Aid Class,3,false,specialty_school
education > place_of_learning > specialty_school > flight_school,flight_school,Flight School,3,false,specialty_school
education > place_of_learning > specialty_school > food_safety_training,food_safety_training,Food Safety Training,3,false,specialty_school
education > place_of_learning > specialty_school > language_school,language_school,Language School,3,false,specialty_school
education > place_of_learning > specialty_school > massage_school,massage_school,Massage School,3,false,specialty_school
education > place_of_learning > specialty_school > medical_school,medical_school,Medical School,3,false,specialty_school
education > place_of_learning > specialty_school > music_school,music_school,Music School,3,false,specialty_school
education > place_of_learning > specialty_school > nursing_school,nursing_school,Nursing School,3,false,specialty_school
education > place_of_learning > specialty_school > parenting_class,parenting_class,Parenting Class,3,false,specialty_school
education > place_of_learning > specialty_school > photography_class,photography_class,Photography Class,3,false,specialty_school
education > place_of_learning > specialty_school > speech_training,speech_training,Speech Training,3,false,specialty_school
education > place_of_learning > specialty_school > sports_school,sports_school,Sports School,3,false,specialty_school
education > place_of_learning > specialty_school > traffic_school,traffic_school,Traffic School,3,false,specialty_school
